timestamp,tds_v,tempC,ph_v
20,1.89194,16.500,6.03387
20,1.88871,16.500,6.04032
21,1.89032,16.500,6.03710
22,1.89677,16.500,6.04032
22,1.88065,16.500,6.04194
23,1.89194,16.500,6.04194
23,1.88226,16.500,6.04355
24,1.88548,16.500,6.03710
25,1.89355,16.500,6.03548
25,1.88387,16.500,6.04677
26,1.88710,16.500,6.03226
26,1.89355,16.500,6.03548
27,1.88548,16.500,6.03387
28,1.88871,16.500,6.04032
28,1.89194,16.500,6.04355
29,1.89355,16.500,6.04032
30,1.88548,16.500,6.03871
30,1.89355,16.500,6.04194
31,1.88548,16.500,6.03548
31,1.88387,16.500,6.04677
32,1.88548,16.500,6.03871
33,1.89194,16.500,6.03710
33,1.89032,16.500,6.03871
34,1.88871,16.500,6.03710
34,1.88710,16.500,6.04839
35,1.88871,16.500,6.03548
36,1.88871,16.500,6.03710
36,1.89355,16.500,6.03548
37,1.89355,16.500,6.03548
37,1.88710,16.500,6.04194
38,1.89355,16.500,6.03710
38,1.89194,16.500,6.03871
38,1.88548,16.500,6.04032
39,1.89032,16.500,6.03226
39,1.88548,16.500,6.04355
40,1.89355,16.500,6.03065
41,1.89355,16.500,6.03871
41,1.88387,16.500,6.04032
42,1.89516,16.500,6.04032
43,1.90806,16.500,6.04355
43,1.88387,16.500,6.04032
44,1.89032,16.500,6.04516
44,1.88065,16.500,6.03710
45,1.89194,16.500,6.03548
46,1.88710,16.500,6.04194
46,1.90484,16.500,6.04355
47,1.89194,16.500,6.04194
47,1.89194,16.500,6.04355
48,1.89194,16.500,6.04032
49,1.88548,16.500,6.03710
49,1.88871,16.500,6.03871
50,1.89677,16.500,6.03387
50,1.88710,16.500,6.04355
51,1.88387,16.500,6.04194
52,1.89839,16.500,6.03548
52,1.88548,16.500,6.03871
53,1.88710,16.500,6.04032
54,1.88065,16.500,6.03548
54,1.88710,16.500,6.04677
55,1.88871,16.500,6.04032
55,1.88548,16.500,6.04032
56,1.89032,16.500,6.03710
57,1.88387,16.500,6.03871
57,1.88226,16.500,6.04355
58,1.88548,16.500,6.02903
58,1.89677,16.500,6.04032
59,1.89355,16.500,6.03548
59,1.88226,16.500,6.04194
60,1.89032,16.500,6.03387
61,1.88387,16.500,6.03548
61,1.89032,16.500,6.04194
62,1.89194,16.500,6.04032
63,1.88226,16.500,6.04194
63,1.88710,16.500,6.04355
64,1.88710,16.500,6.03710
64,1.88871,16.500,6.04516
65,1.89516,16.500,6.04516
66,1.88226,16.500,6.04677
66,1.89194,16.500,6.03387
67,1.88871,16.500,6.03387
68,1.88548,16.500,6.03710
68,1.87903,16.500,6.04677
69,1.88226,16.500,6.04677
69,1.91774,16.500,6.03710
70,1.88548,16.500,6.04355
71,1.87097,16.500,6.03871
71,1.86935,16.500,6.03871
72,1.89355,16.500,6.05000
72,1.88710,16.500,6.03710
73,1.88387,16.500,6.04839
74,1.88710,16.500,6.03065
74,1.88387,16.500,6.03226
75,1.88710,16.500,6.03871
75,1.88710,16.500,6.03871
76,1.89032,16.500,6.04032
77,1.89194,16.500,6.03548
77,1.88871,16.500,6.03226
78,1.89516,16.500,6.04677
78,1.88387,16.500,6.03871
79,1.88871,16.500,6.03710
80,1.89839,16.500,6.03710
80,1.88226,16.500,6.04032
80,1.89194,16.500,6.04355
80,1.89355,16.500,6.04194
81,1.88226,16.500,6.04032
82,1.88387,16.500,6.04355
82,1.88710,16.500,6.03548
83,1.89677,16.500,6.04677
84,1.88387,16.500,6.03548
84,1.88548,16.500,6.03548
85,1.89194,16.500,6.03710
85,1.89516,16.500,6.04355
86,1.89194,16.500,6.04194
87,1.89516,16.500,6.03710
87,1.88710,16.500,6.04194
88,1.89839,16.500,6.03710
88,1.89677,16.500,6.04032
89,1.89194,16.500,6.04032
90,1.89194,16.500,6.03710
90,1.89194,16.500,6.03387
91,1.89194,16.500,6.03065
91,1.88710,16.500,6.03871
92,1.88387,16.500,6.03871
93,1.88871,16.500,6.04194
93,1.85000,16.500,6.03226
94,1.88710,16.500,6.03710
